Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_18LXM_M_R,Shrubland,3,2,1,3,1,2,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_18LXM_M_R,Grassland,0,6,0,14,7,2,20,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_18LXM_M_R,Cropland,57,0,0,41,5,10,53,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_18LXM_M_R,Wetland,52,14,0,54,1,41,42,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_18LXM_M_R,Lichens_and_Mosses,2,0,0,2,0,1,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_18LXM_M_R,Bareland,85,37,0,0,12,59,80,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_18LXM_M_R,Built-up,22,5,0,21,0,3,20,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_18LXM_M_R,Water,145,49,5,145,11,0,130,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_18LXM_M_R,Forest,115,52,6,96,36,53,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_18LXM_M_R,Permanent_ice_and_snow,9,0,0,17,0,4,13,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LXM_M_R,Shrubland,0,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LXM_M_R,Forest,0,0,42,0,0,12,0,14,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LXM_M_R,Wetland,0,0,0,0,0,0,0,23,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LXM_M_R,Bareland,0,0,38,0,0,12,0,2,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LXM_M_R,Built-up,0,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LXM_M_R,Water,0,0,67,0,0,0,0,12,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LXM_M_R,Grassland,0,0,2,0,0,0,0,5,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LXM_M_R,Cropland,0,0,5,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LXM_M_R,Shrubland,0,0,0,0,0,4,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LXM_M_R,Grassland,0,0,0,0,0,13,0,0,9,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LXM_M_R,Cropland,0,0,0,0,0,23,0,0,17,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LXM_M_R,Wetland,0,0,0,0,0,59,0,0,39,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LXM_M_R,Lichens_and_Mosses,0,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LXM_M_R,Bareland,0,0,0,0,0,129,0,0,65,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LXM_M_R,Built-up,0,0,0,0,0,20,0,0,7,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LXM_M_R,Water,0,0,0,0,0,0,0,0,175,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LXM_M_R,Forest,0,0,0,0,0,120,0,0,74,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LXM_M_R,Permanent_ice_and_snow,0,0,0,0,0,1,0,0,5,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LXM_M_R,Water,58,40,67,57,63,0,84,0,0,110,21,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LXM_M_R,Cropland,23,0,5,7,9,0,36,0,0,41,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LXM_M_R,Wetland,4,2,0,1,1,0,4,0,0,8,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LXM_M_R,Bareland,47,33,38,0,47,12,58,0,0,75,20,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LXM_M_R,Built-up,10,6,0,6,0,1,9,0,0,14,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LXM_M_R,Forest,57,47,42,48,44,12,0,0,0,96,19,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LXM_M_R,Grassland,0,8,2,4,3,0,14,0,0,17,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LXM_M_R,Permanent_ice_and_snow,6,3,0,0,2,0,6,0,0,18,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LXM_M_R,Grassland,0,10,1,7,13,12,33,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LXM_M_R,Wetland,0,4,0,30,24,31,30,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LXM_M_R,Forest,0,34,7,45,48,77,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LXM_M_R,Water,0,7,0,97,46,0,89,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LXM_M_R,Built-up,0,0,0,1,0,2,1,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LXM_M_R,Bareland,0,1,0,0,18,64,57,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LXM_M_R,Cropland,0,0,0,15,15,25,23,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LXM_M_R,Permanent_ice_and_snow,0,0,0,9,0,9,9,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18LXM_M_R,Water,3,41,7,67,0,0,77,0,0,0,0,18
AMAZON_EXTENSION_2024_DynamicWorld_2024_18LXM_M_R,Wetland,4,33,0,27,0,20,30,0,0,0,0,13
AMAZON_EXTENSION_2024_DynamicWorld_2024_18LXM_M_R,Bareland,2,26,2,0,0,25,26,0,0,0,0,10
AMAZON_EXTENSION_2024_DynamicWorld_2024_18LXM_M_R,Built-up,1,8,0,1,0,7,10,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18LXM_M_R,Forest,21,35,2,37,0,34,0,0,0,0,0,22
AMAZON_EXTENSION_2024_DynamicWorld_2024_18LXM_M_R,Cropland,1,0,0,2,0,0,5,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18LXM_M_R,Grassland,0,8,4,8,0,8,11,0,0,0,0,2
